<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,5,20180704,172500,217.4100000,217.5500000,217.2200000,217.3500000,102340
SBER,5,20180704,173000,217.3500000,217.5500000,217.2200000,217.5000000,154740
SBER,5,20180704,173500,217.4600000,217.4600000,217.1100000,217.1400000,75150
SBER,5,20180704,174000,217.1000000,217.1600000,217.0000000,217.1200000,174530
SBER,5,20180704,174500,217.1000000,217.4400000,217.0800000,217.1100000,171780
SBER,5,20180704,175000,217.0800000,217.3100000,217.0600000,217.2200000,100030
SBER,5,20180704,175500,217.2200000,217.2700000,217.0600000,217.2000000,79350
SBER,5,20180704,180000,217.0900000,217.1500000,217.0000000,217.0600000,238500
SBER,5,20180704,180500,217.1200000,217.1200000,217.0000000,217.0000000,109110
SBER,5,20180704,181000,217.0000000,217.1500000,217.0000000,217.0900000,78960
SBER,5,20180704,181500,217.0900000,217.2200000,217.0000000,217.2200000,134750
SBER,5,20180704,182000,217.2200000,217.4000000,217.2200000,217.3000000,162690
SBER,5,20180704,182500,217.3000000,217.6400000,217.2600000,217.5900000,261670
SBER,5,20180704,183000,217.6100000,217.6100000,217.4000000,217.4500000,196310
SBER,5,20180704,183500,217.4300000,217.5800000,217.4000000,217.4400000,145520
SBER,5,20180704,184000,217.4300000,217.4900000,217.4000000,217.4200000,230130
SBER,5,20180704,185000,217.7000000,217.7000000,217.7000000,217.7000000,243500
SBER,5,20180705,100500,217.4800000,217.6300000,216.8500000,217.1500000,951930
SBER,5,20180705,101000,217.0500000,217.5900000,216.8500000,217.4100000,703360
SBER,5,20180705,101500,217.4000000,218.6100000,217.2100000,218.4700000,1545370
SBER,5,20180705,102000,218.4700000,219.0000000,218.4200000,218.8200000,1096360
SBER,5,20180705,102500,218.8800000,220.0000000,218.8400000,219.5500000,1910380
SBER,5,20180705,103000,219.5500000,220.0000000,219.5500000,219.9100000,871510
SBER,5,20180705,103500,219.9000000,220.4200000,219.9000000,220.2300000,1024760
SBER,5,20180705,104000,220.2200000,220.2200000,219.8400000,219.9300000,571930
SBER,5,20180705,104500,219.9500000,220.1000000,219.8300000,219.8500000,232200
SBER,5,20180705,105000,219.8700000,220.1000000,219.6700000,220.0700000,593810
SBER,5,20180705,105500,220.0700000,220.6000000,220.0400000,220.5000000,1019260
SBER,5,20180705,110000,220.5000000,220.6500000,220.1300000,220.5700000,473930
SBER,5,20180705,110500,220.5700000,220.8800000,220.1200000,220.3100000,531390
SBER,5,20180705,111000,220.2600000,220.4500000,219.7000000,219.7500000,534930
SBER,5,20180705,111500,219.7900000,220.2500000,219.7900000,220.2400000,241530
SBER,5,20180705,112000,220.2500000,220.5300000,220.1900000,220.2000000,305270
SBER,5,20180705,112500,220.2000000,220.4500000,220.0100000,220.4500000,96140
SBER,5,20180705,113000,220.3900000,220.7000000,220.2300000,220.6400000,413800
SBER,5,20180705,113500,220.6100000,221.3000000,220.6100000,221.1000000,1161900
SBER,5,20180705,114000,221.1000000,221.7300000,221.1000000,221.7000000,1045270
SBER,5,20180705,114500,221.7300000,221.7700000,221.0600000,221.3000000,658400
SBER,5,20180705,115000,221.3100000,221.4000000,220.8700000,221.1600000,479250
SBER,5,20180705,115500,221.1600000,221.1600000,220.8800000,221.0300000,117450
SBER,5,20180705,120000,221.0500000,221.7900000,221.0500000,221.7900000,586720
SBER,5,20180705,120500,221.7900000,221.8500000,221.4700000,221.5000000,334850
SBER,5,20180705,121000,221.4600000,221.7500000,221.1200000,221.1600000,384470
SBER,5,20180705,121500,221.1600000,221.8000000,221.1600000,221.7000000,389180
SBER,5,20180705,122000,221.7100000,221.9400000,221.3900000,221.6300000,430440
SBER,5,20180705,122500,221.6900000,221.7800000,221.6300000,221.7500000,114850
SBER,5,20180705,123000,221.7500000,221.9300000,221.6500000,221.7000000,271220
SBER,5,20180705,123500,221.6500000,221.7500000,221.5000000,221.5600000,157110
SBER,5,20180705,124000,221.5700000,221.7000000,221.5400000,221.5600000,125760
SBER,5,20180705,124500,221.5500000,221.7100000,221.2400000,221.7100000,754370
SBER,5,20180705,125000,221.7000000,221.8000000,221.6000000,221.7500000,286710
SBER,5,20180705,125500,221.7600000,221.7800000,221.5100000,221.7500000,104260
SBER,5,20180705,130000,221.6900000,221.7400000,221.3200000,221.3300000,176600
SBER,5,20180705,130500,221.3900000,221.6000000,221.3800000,221.5100000,123050
SBER,5,20180705,131000,221.5100000,221.5500000,221.3700000,221.5200000,127420
SBER,5,20180705,131500,221.4800000,221.5300000,221.2000000,221.2100000,109510
SBER,5,20180705,132000,221.2100000,221.5300000,221.2000000,221.4900000,145570
SBER,5,20180705,132500,221.4900000,221.7000000,221.2100000,221.3600000,225490
SBER,5,20180705,133000,221.3500000,221.4500000,221.2300000,221.4400000,78310
SBER,5,20180705,133500,221.4400000,221.5900000,221.4300000,221.4700000,146140
SBER,5,20180705,134000,221.5500000,221.7500000,221.3600000,221.4400000,252790
SBER,5,20180705,134500,221.4800000,221.5100000,221.3700000,221.5100000,119130
SBER,5,20180705,135000,221.5200000,221.5900000,221.3800000,221.4200000,82800
SBER,5,20180705,135500,221.3800000,221.4900000,221.2500000,221.3000000,150220
SBER,5,20180705,140000,221.3000000,221.5500000,221.2500000,221.3600000,197410
SBER,5,20180705,140500,221.3800000,221.4400000,221.3000000,221.4000000,28130
SBER,5,20180705,141000,221.4000000,222.2000000,221.3700000,222.0200000,1720200
SBER,5,20180705,141500,222.0500000,222.5800000,222.0400000,222.4200000,1753260
SBER,5,20180705,142000,222.4400000,222.5700000,222.2000000,222.5000000,355970
SBER,5,20180705,142500,222.5000000,222.9000000,222.3200000,222.6600000,726780
SBER,5,20180705,143000,222.6600000,223.0000000,222.5400000,223.0000000,1058850
SBER,5,20180705,143500,223.0000000,223.1700000,222.5500000,222.5800000,1197720
SBER,5,20180705,144000,222.6000000,223.0000000,222.5800000,222.8600000,512320
SBER,5,20180705,144500,222.8600000,223.1200000,222.7300000,222.7800000,231580
SBER,5,20180705,145000,222.8100000,222.9600000,222.6200000,222.6300000,201020
SBER,5,20180705,145500,222.6300000,222.8000000,222.4000000,222.7600000,538090
SBER,5,20180705,150000,222.7600000,222.8900000,222.6100000,222.6100000,263930
SBER,5,20180705,150500,222.6100000,222.8000000,222.5700000,222.7000000,153870
SBER,5,20180705,151000,222.7900000,223.1700000,222.7900000,223.0500000,1070100
SBER,5,20180705,151500,223.0500000,223.4500000,223.0500000,223.2700000,1319090
SBER,5,20180705,152000,223.2900000,223.3600000,223.0800000,223.1400000,168120
SBER,5,20180705,152500,223.1800000,223.1900000,223.0500000,223.1800000,87980
SBER,5,20180705,153000,223.1900000,223.3000000,223.1400000,223.2000000,152380
SBER,5,20180705,153500,223.2000000,223.2500000,223.1300000,223.1800000,29250
SBER,5,20180705,154000,223.1800000,223.2500000,222.8000000,222.9000000,342350
SBER,5,20180705,154500,222.9300000,223.0800000,222.5000000,222.7500000,539240
SBER,5,20180705,155000,222.7500000,222.9000000,222.7500000,222.8500000,146920
SBER,5,20180705,155500,222.8800000,222.9900000,222.8500000,222.9900000,178030
SBER,5,20180705,160000,222.9800000,222.9800000,222.7300000,222.8200000,103680
SBER,5,20180705,160500,222.8800000,223.0000000,222.8600000,222.9800000,400450
SBER,5,20180705,161000,222.9800000,222.9800000,222.5000000,222.6300000,287070
SBER,5,20180705,161500,222.6600000,222.7300000,222.4200000,222.6600000,417570
SBER,5,20180705,162000,222.6500000,222.9000000,222.6000000,222.8600000,107720
SBER,5,20180705,162500,222.8600000,222.8600000,222.5400000,222.6400000,351650
SBER,5,20180705,163000,222.6900000,222.7200000,222.3200000,222.5600000,264490
SBER,5,20180705,163500,222.6300000,222.9200000,222.5200000,222.7800000,266830
SBER,5,20180705,164000,222.7800000,223.2500000,222.7600000,223.1900000,864910
SBER,5,20180705,164500,223.1800000,223.2300000,223.0000000,223.2000000,629700
SBER,5,20180705,165000,223.2000000,223.5000000,223.1700000,223.4800000,938200
SBER,5,20180705,165500,223.4700000,223.7700000,223.4000000,223.5800000,1853370
SBER,5,20180705,170000,223.5900000,223.7000000,223.2600000,223.3300000,382940
SBER,5,20180705,170500,223.4300000,223.6800000,223.2700000,223.5000000,519620
SBER,5,20180705,171000,223.5000000,223.7600000,223.5000000,223.7100000,266220
SBER,5,20180705,171500,223.7100000,223.7500000,223.1600000,223.4600000,546090
SBER,5,20180705,172000,223.4800000,223.6900000,223.3800000,223.6300000,219760
SBER,5,20180705,172500,223.6300000,223.7900000,223.5000000,223.7600000,480880
SBER,5,20180705,173000,223.7600000,223.8800000,223.5600000,223.8500000,639360
SBER,5,20180705,173500,223.8200000,224.0500000,223.7500000,223.9900000,945910
SBER,5,20180705,174000,223.9900000,224.1200000,223.6500000,223.7800000,658210
SBER,5,20180705,174500,223.8200000,224.1200000,223.8200000,223.9600000,721980
SBER,5,20180705,175000,223.9800000,224.1200000,223.7300000,223.8800000,241370
SBER,5,20180705,175500,223.8900000,224.0000000,223.7700000,223.8900000,243010
SBER,5,20180705,180000,223.8600000,224.0000000,223.7700000,223.9500000,578530
SBER,5,20180705,180500,223.9500000,224.0000000,223.3300000,223.4000000,592270
SBER,5,20180705,181000,223.4200000,223.5200000,222.8800000,223.1200000,801920
SBER,5,20180705,181500,223.1200000,223.2300000,222.7300000,223.2300000,526800
SBER,5,20180705,182000,223.2200000,223.4200000,223.0600000,223.0900000,275440
SBER,5,20180705,182500,223.1500000,223.5000000,223.1000000,223.4900000,296460
SBER,5,20180705,183000,223.4800000,223.5000000,223.0500000,223.2000000,470220
SBER,5,20180705,183500,223.2000000,223.5000000,223.0800000,223.4400000,272540
SBER,5,20180705,184000,223.4800000,223.8000000,223.3100000,223.7400000,423610
SBER,5,20180705,185000,224.5400000,224.5400000,224.5400000,224.5400000,1897460
SBER,5,20180706,100500,225.0200000,225.6200000,224.4500000,225.6000000,2609280
SBER,5,20180706,101000,225.5800000,226.9700000,225.4300000,226.9200000,3154440
SBER,5,20180706,101500,226.9400000,227.5900000,226.6000000,226.7100000,2819600
SBER,5,20180706,102000,226.7100000,226.8000000,226.0000000,226.0000000,1102500
SBER,5,20180706,102500,226.0200000,226.1700000,225.5600000,225.9400000,852140
SBER,5,20180706,103000,225.9300000,226.2600000,225.7700000,226.2000000,607040
SBER,5,20180706,103500,226.1000000,226.4800000,226.0000000,226.2200000,469030
SBER,5,20180706,104000,226.2300000,226.2800000,225.8500000,226.1500000,795900
SBER,5,20180706,104500,226.1800000,226.1800000,225.1800000,225.3900000,948940
SBER,5,20180706,105000,225.3900000,225.5100000,225.0300000,225.5000000,403500
SBER,5,20180706,105500,225.4300000,225.9700000,224.6600000,224.9100000,968400
SBER,5,20180706,110000,224.8500000,224.8900000,224.1100000,224.3300000,1153730
SBER,5,20180706,110500,224.2100000,224.3000000,223.0500000,223.5300000,1965340
SBER,5,20180706,111000,223.5200000,223.7600000,222.5000000,222.8900000,1956000
SBER,5,20180706,111500,222.9300000,222.9700000,222.0500000,222.6700000,2026880
SBER,5,20180706,112000,222.6700000,222.7500000,221.6100000,221.9800000,1541630
SBER,5,20180706,112500,221.9700000,222.6700000,221.8000000,222.6300000,515820
SBER,5,20180706,113000,222.6600000,223.2700000,222.5000000,222.8200000,1586530
SBER,5,20180706,113500,222.8400000,222.9500000,222.3100000,222.8300000,393900
SBER,5,20180706,114000,222.7800000,223.5500000,222.5000000,223.4500000,484090
SBER,5,20180706,114500,223.4800000,223.7500000,223.1500000,223.3200000,509860
SBER,5,20180706,115000,223.3200000,223.6000000,223.1000000,223.5700000,198280
SBER,5,20180706,115500,223.5700000,223.8900000,223.3400000,223.8000000,542320
SBER,5,20180706,120000,223.8500000,223.8500000,223.0900000,223.1900000,399620
SBER,5,20180706,120500,223.0900000,223.8900000,222.9600000,223.2900000,573160
SBER,5,20180706,121000,223.2900000,223.2900000,222.5300000,222.7900000,844960
SBER,5,20180706,121500,222.7500000,223.2700000,222.7100000,223.0900000,257580
SBER,5,20180706,122000,223.0700000,223.2100000,223.0000000,223.0300000,50850
SBER,5,20180706,122500,223.0300000,223.3000000,223.0300000,223.1700000,99590
SBER,5,20180706,123000,223.1600000,223.1700000,223.0400000,223.1000000,125330
SBER,5,20180706,123500,223.1000000,223.1000000,222.2200000,222.5100000,456760
SBER,5,20180706,124000,222.5100000,222.6800000,222.2000000,222.3200000,302790
SBER,5,20180706,124500,222.3000000,222.5600000,222.1500000,222.2000000,145690
SBER,5,20180706,125000,222.1900000,222.9900000,222.1700000,222.7700000,212370
SBER,5,20180706,125500,222.7700000,223.3300000,222.7500000,222.9400000,292600
SBER,5,20180706,130000,222.9600000,223.5000000,222.9300000,223.2000000,494780
SBER,5,20180706,130500,223.1600000,223.5400000,223.0900000,223.5100000,220410
SBER,5,20180706,131000,223.5000000,223.5000000,222.9600000,223.0500000,85430
SBER,5,20180706,131500,223.0800000,223.1400000,222.7000000,222.7700000,218960
SBER,5,20180706,132000,222.7700000,223.0000000,222.5100000,222.6600000,388390
SBER,5,20180706,132500,222.7400000,223.0900000,222.6200000,222.8300000,97930
SBER,5,20180706,133000,222.8000000,223.8000000,222.7000000,223.2100000,701860
SBER,5,20180706,133500,223.1100000,223.5800000,223.1100000,223.2500000,85980
SBER,5,20180706,134000,223.3300000,223.4500000,223.0400000,223.1600000,111500
SBER,5,20180706,134500,223.2000000,223.4400000,223.0900000,223.4300000,97930
SBER,5,20180706,135000,223.3600000,223.7300000,223.2100000,223.7300000,152020
SBER,5,20180706,135500,223.6400000,223.8300000,223.5000000,223.6700000,187330
SBER,5,20180706,140000,223.6900000,223.8000000,223.5400000,223.5400000,69160
SBER,5,20180706,140500,223.5700000,223.6300000,223.4000000,223.4600000,72550
SBER,5,20180706,141000,223.4300000,223.6000000,223.3100000,223.4200000,82630
SBER,5,20180706,141500,223.4100000,223.6000000,223.3200000,223.6000000,132420
SBER,5,20180706,142000,223.6000000,223.8200000,223.5400000,223.7700000,160870
SBER,5,20180706,142500,223.7400000,223.8400000,223.5300000,223.5300000,82100
SBER,5,20180706,143000,223.5300000,223.7600000,223.3600000,223.3600000,59440
SBER,5,20180706,143500,223.4000000,223.5000000,223.2000000,223.4900000,118710
SBER,5,20180706,144000,223.4600000,223.5500000,223.2200000,223.5000000,98670
SBER,5,20180706,144500,223.4100000,223.4900000,223.2600000,223.4700000,71130
SBER,5,20180706,145000,223.4000000,223.4000000,223.0200000,223.1700000,176270
SBER,5,20180706,145500,223.1000000,223.1600000,222.8000000,222.8600000,352100
SBER,5,20180706,150000,222.9300000,223.2000000,222.9300000,223.2000000,34130
SBER,5,20180706,150500,223.2000000,223.3200000,223.1100000,223.3200000,49540
SBER,5,20180706,151000,223.3000000,223.5400000,223.1800000,223.2600000,198500
SBER,5,20180706,151500,223.2600000,223.3400000,223.0000000,223.0400000,79870
SBER,5,20180706,152000,223.0400000,223.2500000,223.0100000,223.1500000,44620
SBER,5,20180706,152500,223.1500000,223.2700000,223.0100000,223.0800000,39670
SBER,5,20180706,153000,223.0800000,223.5200000,223.0400000,223.5000000,116110
SBER,5,20180706,153500,223.5000000,223.8900000,223.5000000,223.8100000,1194880
SBER,5,20180706,154000,223.8100000,223.8900000,223.3900000,223.5600000,202260
SBER,5,20180706,154500,223.5600000,223.6000000,223.2700000,223.3400000,78260
SBER,5,20180706,155000,223.3400000,223.8000000,223.2700000,223.5500000,177130
SBER,5,20180706,155500,223.5600000,223.8700000,223.5600000,223.8600000,70760
SBER,5,20180706,160000,223.8600000,224.2000000,223.5100000,223.7300000,734330
SBER,5,20180706,160500,223.7200000,224.7900000,223.6000000,224.7000000,601970
SBER,5,20180706,161000,224.6400000,224.8000000,224.2100000,224.5100000,333280
SBER,5,20180706,161500,224.5300000,224.9500000,224.3400000,224.5200000,423150
SBER,5,20180706,162000,224.6400000,224.9300000,224.5900000,224.8900000,152650
SBER,5,20180706,162500,224.9000000,225.5000000,224.7100000,225.4500000,1162920
SBER,5,20180706,163000,225.4100000,225.5300000,225.0000000,225.3400000,619360
SBER,5,20180706,163500,225.3200000,225.4300000,223.9900000,224.7900000,799130
SBER,5,20180706,164000,224.7600000,224.9000000,224.6500000,224.8700000,132920
SBER,5,20180706,164500,224.8600000,225.5000000,224.8500000,224.9900000,444550
SBER,5,20180706,165000,224.9800000,225.3000000,224.9500000,225.0000000,250140
SBER,5,20180706,165500,225.0500000,225.2500000,224.9000000,225.1900000,158830
SBER,5,20180706,170000,225.2100000,225.6800000,225.0000000,225.6200000,585090
SBER,5,20180706,170500,225.6400000,225.8500000,225.5000000,225.6900000,409880
SBER,5,20180706,171000,225.6800000,226.0700000,225.5100000,225.9700000,757040
SBER,5,20180706,171500,225.9700000,226.2000000,225.8600000,226.1000000,394310
SBER,5,20180706,172000,226.1000000,226.5700000,226.1000000,226.4000000,695070
SBER,5,20180706,172500,226.4000000,226.6400000,226.1800000,226.5600000,463360
SBER,5,20180706,173000,226.5600000,226.8500000,226.4000000,226.7900000,685870
SBER,5,20180706,173500,226.7600000,226.9900000,226.7100000,226.8700000,311730
SBER,5,20180706,174000,226.8600000,226.8600000,226.2500000,226.2700000,499310
SBER,5,20180706,174500,226.2700000,226.6000000,226.1000000,226.4400000,454670
SBER,5,20180706,175000,226.4700000,226.5000000,226.2100000,226.5000000,167910
SBER,5,20180706,175500,226.5000000,226.6000000,226.3200000,226.4100000,194450
SBER,5,20180706,180000,226.3300000,226.6000000,226.3300000,226.4200000,176910
SBER,5,20180706,180500,226.5000000,226.6000000,226.2800000,226.2800000,158630
SBER,5,20180706,181000,226.2800000,226.6000000,226.2200000,226.5900000,384790
SBER,5,20180706,181500,226.6000000,226.7800000,226.2800000,226.7800000,285580
SBER,5,20180706,182000,226.7700000,227.0000000,226.6500000,226.9700000,730810
SBER,5,20180706,182500,226.9700000,227.0000000,226.7200000,226.7600000,531470
SBER,5,20180706,183000,226.8000000,226.9000000,226.7300000,226.8500000,280400
SBER,5,20180706,183500,226.8500000,226.9000000,226.5200000,226.5300000,526110
SBER,5,20180706,184000,226.6000000,227.0900000,226.5900000,227.0900000,1150480
SBER,5,20180706,185000,226.7100000,226.7100000,226.7100000,226.7100000,1509710
SBER,5,20180709,100500,228.5000000,229.8600000,228.2000000,229.2700000,2644800
SBER,5,20180709,101000,229.2800000,230.1100000,229.2800000,229.5600000,1972560
SBER,5,20180709,101500,229.5700000,229.9000000,229.0300000,229.7500000,1125700
SBER,5,20180709,102000,229.7000000,229.7500000,229.1600000,229.4800000,814710
SBER,5,20180709,102500,229.4300000,229.5900000,228.8000000,228.8300000,1175520
SBER,5,20180709,103000,228.8100000,229.1100000,228.4300000,228.9800000,653180
SBER,5,20180709,103500,228.9700000,229.7000000,228.9500000,229.3900000,605090
SBER,5,20180709,104000,229.3900000,229.5500000,229.0500000,229.5500000,434170
SBER,5,20180709,104500,229.5600000,229.8100000,229.2500000,229.2600000,367040
SBER,5,20180709,105000,229.3200000,229.6900000,229.2600000,229.6500000,348910
SBER,5,20180709,105500,229.6500000,229.8000000,229.4500000,229.4500000,398670
SBER,5,20180709,110000,229.4500000,229.5000000,229.2700000,229.3600000,202940
SBER,5,20180709,110500,229.3000000,229.4000000,228.6500000,228.8700000,827040
SBER,5,20180709,111000,228.9100000,229.3200000,228.8100000,229.0100000,461030
SBER,5,20180709,111500,229.0100000,229.0400000,228.7000000,228.8100000,217870
SBER,5,20180709,112000,228.8600000,229.4800000,228.8000000,229.3700000,354520
SBER,5,20180709,112500,229.3600000,229.4500000,229.0200000,229.0600000,213720
SBER,5,20180709,113000,229.0600000,229.4500000,229.0200000,229.2100000,226190
SBER,5,20180709,113500,229.2200000,229.4500000,229.2200000,229.4000000,313690
SBER,5,20180709,114000,229.4000000,229.4500000,229.1400000,229.1400000,137630
SBER,5,20180709,114500,229.1500000,229.4000000,229.1300000,229.3900000,108600
SBER,5,20180709,115000,229.3900000,229.5000000,229.2800000,229.3500000,295180
SBER,5,20180709,115500,229.4000000,229.5000000,229.2000000,229.4500000,192860
SBER,5,20180709,120000,229.4500000,229.5000000,229.2700000,229.4100000,271210
SBER,5,20180709,120500,229.4100000,229.7800000,229.3000000,229.3000000,844170
SBER,5,20180709,121000,229.3800000,229.7800000,229.3800000,229.7500000,527390
SBER,5,20180709,121500,229.7500000,229.7800000,229.5500000,229.7700000,380690
SBER,5,20180709,122000,229.7800000,230.6800000,229.6800000,230.5000000,2865320
SBER,5,20180709,122500,230.4900000,230.5900000,230.2100000,230.2900000,463550
SBER,5,20180709,123000,230.2900000,230.4200000,229.9100000,230.2000000,547290
SBER,5,20180709,123500,230.2000000,230.2900000,229.8400000,229.8400000,323820
SBER,5,20180709,124000,229.8600000,230.1600000,229.6500000,230.0800000,426260
SBER,5,20180709,124500,230.0100000,230.2200000,229.8400000,230.2200000,119960
SBER,5,20180709,125000,230.2200000,230.3300000,230.0500000,230.1400000,152630
SBER,5,20180709,125500,230.0800000,230.1900000,229.9100000,230.1900000,333450
SBER,5,20180709,130000,230.1500000,230.1500000,229.7000000,229.8600000,291090
SBER,5,20180709,130500,229.8500000,229.8600000,229.0200000,229.3200000,967030
SBER,5,20180709,131000,229.3200000,229.6400000,229.2500000,229.4100000,399670
SBER,5,20180709,131500,229.4100000,229.5600000,229.2000000,229.5000000,177630
SBER,5,20180709,132000,229.5000000,229.7700000,229.2700000,229.6800000,242510
SBER,5,20180709,132500,229.7200000,229.9800000,229.5900000,229.8500000,169700
SBER,5,20180709,133000,229.8700000,229.8900000,229.5200000,229.5500000,303860
SBER,5,20180709,133500,229.5400000,230.2100000,229.5300000,230.1500000,546630
SBER,5,20180709,134000,230.1500000,230.9400000,230.0600000,230.8800000,2072620
SBER,5,20180709,134500,230.9000000,231.1900000,230.7000000,230.8200000,1035770
SBER,5,20180709,135000,230.8500000,230.9300000,230.5100000,230.6900000,314190
SBER,5,20180709,135500,230.7700000,231.1000000,230.6600000,231.0300000,366590
SBER,5,20180709,140000,230.9000000,231.2400000,230.9000000,230.9900000,657980
SBER,5,20180709,140500,230.9900000,231.1400000,230.8300000,230.9300000,174260
SBER,5,20180709,141000,230.9300000,231.1500000,230.8200000,230.8700000,331490
SBER,5,20180709,141500,230.8600000,231.0800000,230.7800000,230.7800000,264360
SBER,5,20180709,142000,230.8300000,231.1000000,230.7800000,231.1000000,251720
SBER,5,20180709,142500,231.0100000,231.1000000,230.8500000,231.0000000,251320
SBER,5,20180709,143000,231.0000000,231.2000000,230.9000000,230.9600000,543430
SBER,5,20180709,143500,230.9600000,230.9900000,230.7900000,230.7900000,370870
SBER,5,20180709,144000,230.8300000,230.9200000,230.5700000,230.6300000,192000
SBER,5,20180709,144500,230.6300000,230.7700000,230.6000000,230.7200000,173120
SBER,5,20180709,145000,230.6500000,230.8800000,230.6100000,230.6700000,166400
SBER,5,20180709,145500,230.6700000,230.7400000,230.3500000,230.3800000,396300
SBER,5,20180709,150000,230.3700000,230.7000000,230.3600000,230.5800000,154380
SBER,5,20180709,150500,230.6600000,231.0500000,230.5700000,230.7200000,182800
SBER,5,20180709,151000,230.7200000,230.7400000,230.4500000,230.6400000,173120
SBER,5,20180709,151500,230.6400000,230.8300000,230.6300000,230.8000000,90070
SBER,5,20180709,152000,230.7600000,230.8200000,230.5000000,230.6800000,163330
SBER,5,20180709,152500,230.6700000,230.7000000,230.4100000,230.4100000,789720
SBER,5,20180709,153000,230.4200000,230.5000000,230.2000000,230.2900000,578300
SBER,5,20180709,153500,230.2600000,230.3400000,230.0500000,230.2500000,295050
SBER,5,20180709,154000,230.2000000,230.2300000,230.0200000,230.0200000,144610
SBER,5,20180709,154500,230.0400000,230.1500000,229.8000000,229.8800000,827420
SBER,5,20180709,155000,229.8600000,230.0100000,229.5700000,229.6000000,568870
SBER,5,20180709,155500,229.6100000,229.9900000,229.3500000,229.9700000,479990
SBER,5,20180709,160000,229.9900000,230.0900000,229.7000000,229.8000000,304550
SBER,5,20180709,160500,229.8200000,229.8900000,229.6000000,229.6000000,184810
SBER,5,20180709,161000,229.6500000,229.7100000,229.0200000,229.3200000,500240
SBER,5,20180709,161500,229.3400000,229.6000000,229.1800000,229.5000000,219150
SBER,5,20180709,162000,229.5800000,229.7400000,229.2200000,229.7000000,304030
SBER,5,20180709,162500,229.7000000,229.9900000,229.6100000,229.9200000,490870
SBER,5,20180709,163000,229.9400000,229.9800000,229.7700000,229.8700000,283810
SBER,5,20180709,163500,229.8700000,230.2500000,229.8500000,230.2500000,1373430
SBER,5,20180709,164000,230.2300000,230.3000000,230.0900000,230.2700000,479930
SBER,5,20180709,164500,230.2400000,230.4000000,229.7200000,229.9200000,566370
SBER,5,20180709,165000,229.9100000,229.9700000,229.6600000,229.8500000,169370
SBER,5,20180709,165500,229.8500000,230.1300000,229.7400000,229.9900000,162990
SBER,5,20180709,170000,229.9200000,230.0700000,229.7200000,229.9300000,361560
SBER,5,20180709,170500,229.9500000,230.0500000,229.7000000,229.7900000,288960
SBER,5,20180709,171000,229.7900000,230.0000000,229.7700000,229.8500000,188890
SBER,5,20180709,171500,229.8500000,229.9200000,229.6700000,229.6700000,121700
SBER,5,20180709,172000,229.6700000,230.1500000,229.6600000,230.1000000,561500
SBER,5,20180709,172500,230.1000000,230.2600000,229.8700000,230.2600000,297520
SBER,5,20180709,173000,230.2600000,230.5000000,230.2000000,230.3900000,940920
SBER,5,20180709,173500,230.3200000,230.3700000,230.1300000,230.1300000,103680
SBER,5,20180709,174000,230.1200000,230.4500000,230.0400000,230.2200000,141940
SBER,5,20180709,174500,230.2200000,230.5800000,230.2200000,230.3100000,474840
SBER,5,20180709,175000,230.3100000,230.4800000,230.1600000,230.4800000,187220
SBER,5,20180709,175500,230.4600000,230.4700000,230.2600000,230.3400000,184000
SBER,5,20180709,180000,230.3400000,230.6000000,230.2500000,230.5000000,942400
SBER,5,20180709,180500,230.5300000,230.7500000,230.3100000,230.7500000,519180
SBER,5,20180709,181000,230.7500000,230.7500000,230.5100000,230.5300000,204610
SBER,5,20180709,181500,230.5300000,230.7500000,230.5300000,230.7200000,279040
SBER,5,20180709,182000,230.7500000,230.7500000,230.5200000,230.6000000,188990
SBER,5,20180709,182500,230.5900000,230.6100000,230.2300000,230.2800000,332880
SBER,5,20180709,183000,230.2800000,230.2800000,229.9800000,230.2100000,420170
SBER,5,20180709,183500,230.1500000,230.3200000,230.0000000,230.2500000,309500
SBER,5,20180709,184000,230.2600000,230.3500000,230.1500000,230.1700000,258360
SBER,5,20180709,185000,230.0000000,230.0000000,230.0000000,230.0000000,690300
SBER,5,20180710,100500,230.9500000,231.1000000,229.7700000,230.0000000,1579570
SBER,5,20180710,101000,230.0000000,230.1700000,229.8000000,230.1500000,1030210
SBER,5,20180710,101500,230.1000000,230.1500000,229.8600000,230.1000000,422400
SBER,5,20180710,102000,230.1000000,230.1000000,229.5000000,229.8100000,787100
SBER,5,20180710,102500,229.8300000,229.8900000,228.9000000,229.0900000,1042650
SBER,5,20180710,103000,229.1200000,229.1300000,228.0000000,228.5700000,1909040
SBER,5,20180710,103500,228.5000000,228.9700000,228.2500000,228.7000000,479160
SBER,5,20180710,104000,228.7400000,228.8800000,228.5300000,228.7200000,341330
SBER,5,20180710,104500,228.7400000,229.0000000,228.6300000,229.0000000,261810
SBER,5,20180710,105000,229.0000000,229.1500000,228.5400000,228.7000000,590630
SBER,5,20180710,105500,228.6900000,229.0000000,228.4300000,228.9900000,404350
SBER,5,20180710,110000,228.8900000,229.1500000,228.8800000,228.8800000,344130
SBER,5,20180710,110500,228.8800000,229.3500000,228.6500000,229.1600000,573950
SBER,5,20180710,111000,229.1600000,229.2700000,228.5000000,228.6600000,759010
SBER,5,20180710,111500,228.6700000,229.1500000,228.6000000,229.0800000,384790
